sample_id	pos	softL	softR	read_len
PN4_SID333	17933884	0	0	151
PN4_SID333	17933889	0	0	44
PN4_SID334	17925665	0	0	151
PN4_SID334	17925669	3	0	151
PN4_SID334	17925720	0	0	151
PN4_SID334	17933741	0	0	151
PN4_SID334	17933749	6	0	149
PN4_SID334	17933765	0	1	151
PN4_SID334	17933802	0	0	78
PN4_SID334	17933808	0	0	107
PN4_SID334	17933811	0	2	126
PN4_SID334	17933822	0	0	139
PN4_SID334	17933826	0	0	151
PN4_SID334	17933826	0	0	151
PN4_SID334	17933838	0	0	150
PN4_SID334	17933858	0	0	80
PN4_SID334	17933875	4	0	151
PN4_SID334	17933878	0	0	142
PN4_SID334	17933885	19	0	151
PN4_SID334	17933899	0	0	151
PN4_SID334	17933901	28	0	151
PN4_SID334	17933901	7	0	151
PN4_SID335	17933728	0	0	151
PN4_SID335	17933736	7	0	151
PN4_SID335	17933736	7	2	86
PN4_SID335	17933772	0	0	151
PN4_SID335	17933794	0	0	151
PN4_SID335	17933822	7	0	151
PN4_SID335	17933838	0	0	151
PN4_SID335	17933848	0	0	151
PN4_SID335	17933867	0	0	140
PN4_SID335	17933878	0	0	151
PN4_SID335	17933889	0	0	151
PN4_SID335	17933891	0	0	150
PN4_SID336	17933762	0	0	151
PN4_SID336	17933775	0	0	59
PN4_SID336	17933856	0	0	151
PN4_SID336	17933863	0	0	151
PN4_SID336	17933863	0	0	151
PN4_SID336	17933878	0	0	151
PN4_SID336	17933878	0	0	151
PN4_SID336	17933878	0	0	151
PN4_SID336	17933891	0	0	150
PN4_SID336	17933891	0	0	151
PN4_SID337	17925644	0	0	151
PN4_SID337	17933741	0	0	151
PN4_SID337	17933762	0	0	150
PN4_SID337	17933830	40	0	151
PN4_SID337	17933834	16	0	151
PN4_SID337	17933845	0	0	150
PN4_SID337	17933886	0	0	151
PN4_SID337	17933891	0	0	151
PN4_SID337	17933891	0	0	150
PN4_SID338	17925690	0	0	150
PN4_SID338	17933606	0	0	151
PN4_SID338	17933821	0	0	144
PN4_SID338	17933822	0	0	151
PN4_SID338	17933832	0	0	151
PN4_SID338	17933832	0	0	151
PN4_SID338	17933850	2	0	53
PN4_SID338	17933850	2	0	151
PN4_SID338	17933853	0	0	151
PN4_SID338	17933865	0	0	151
PN4_SID338	17933883	0	0	151
PN4_SID338	17933889	0	0	149
PN4_SID339	17933674	0	0	151
PN4_SID339	17933865	0	2	151
PN4_SID339	17933893	4	0	151
PN4_SID339	17933893	4	0	151
PN4_SID339	17933899	0	0	137
PN4_SID340	17792333	0	0	150
PN4_SID340	17925676	0	2	112
PN4_SID340	17925718	13	0	80
PN4_SID340	17933704	19	0	70
PN4_SID340	17933772	0	0	151
PN4_SID340	17933845	0	0	151
PN4_SID340	17933889	0	0	151
PN4_SID340	17933893	0	0	58
PN4_SID340	17933899	0	0	128
PN4_SID341	17925682	0	2	151
PN4_SID341	17933691	35	0	151
PN4_SID341	17933834	9	0	151
PN4_SID341	17933850	0	0	151
PN4_SID341	17933866	9	0	151
PN4_SID341	17933873	0	0	151
PN4_SID341	17933897	0	0	151
PN4_SID341	17933901	0	0	150
PN4_SID342	17745265	6	0	57
PN4_SID342	17925673	0	0	151
PN4_SID342	17933732	0	0	151
PN4_SID342	17933776	4	0	75
PN4_SID342	17933816	0	0	151
PN4_SID342	17933821	0	0	101
PN4_SID342	17933826	0	0	149
PN4_SID342	17933837	0	0	150
PN4_SID342	17933845	0	0	151
PN4_SID342	17933866	0	0	151
PN4_SID342	17933872	0	2	79
PN4_SID342	17933874	8	0	44
PN4_SID342	17933899	0	0	151
PN4_SID343	17933702	0	2	41
PN4_SID343	17933746	0	14	150
PN4_SID343	17933772	0	0	150
PN4_SID343	17933790	0	0	151
PN4_SID343	17933842	0	3	151
PN4_SID343	17933842	0	0	151
PN4_SID343	17933853	0	0	151
PN4_SID343	17933853	0	0	151
PN4_SID343	17933866	0	0	151
PN4_SID343	17933886	0	0	150
PN4_SID344	17926705	0	0	71
PN4_SID344	17933826	0	0	151
PN4_SID344	17933865	0	0	132
PN4_SID344	17933873	0	0	150
PN4_SID344	17933896	0	6	103
PN4_SID345	17925714	45	0	151
PN4_SID345	17925716	10	0	110
PN4_SID345	17925716	10	0	110
PN4_SID345	17925725	0	0	151
PN4_SID345	17933692	0	0	149
PN4_SID345	17933741	0	1	140
PN4_SID345	17933772	0	0	150
PN4_SID345	17933837	0	0	151
PN4_SID345	17933840	0	0	150
PN4_SID345	17933850	0	0	127
PN4_SID345	17933853	0	0	151
PN4_SID345	17933863	0	0	151
PN4_SID345	17933878	0	0	151
PN4_SID345	17933878	0	0	151
PN4_SID345	17933891	0	0	151
PN4_SID345	17933899	0	0	150
PN4_SID346	17933699	0	0	151
PN4_SID346	17933816	0	0	151
PN4_SID346	17933823	1	0	151
PN4_SID346	17933838	0	0	151
PN4_SID346	17933854	0	0	151
PN4_SID346	17933857	0	0	84
PN4_SID346	17933871	0	0	151
PN4_SID346	17933896	0	0	151
PN4_SID346	17933896	0	0	151
PN4_SID346	17933899	0	0	151
PN4_SID347	17925643	0	0	151
PN4_SID347	17925645	0	0	114
PN4_SID347	17925714	0	0	151
PN4_SID347	17933772	0	0	151
PN4_SID347	17933772	0	0	151
PN4_SID347	17933806	0	0	57
PN4_SID347	17933826	0	0	151
PN4_SID347	17933834	16	0	122
PN4_SID347	17933834	16	2	64
PN4_SID347	17933844	0	0	151
PN4_SID347	17933848	0	0	43
PN4_SID347	17933871	0	0	151
PN4_SID347	17933875	0	0	151
PN4_SID347	17933899	0	0	151
PN4_SID348	17933867	0	0	144
PN4_SID348	17933883	6	0	150
PN4_SID348	17933889	0	0	151
PN4_SID348	17933899	4	0	151
PN4_SID349	17933694	0	0	151
PN4_SID350	17933691	37	0	151
PN4_SID350	17933787	0	2	50
PN4_SID350	17933848	0	0	147
PN4_SID350	17933877	2	0	151
PN4_SID350	17933899	0	0	151
PN4_SID351	17933699	0	0	75
PN4_SID351	17933743	0	2	42
PN4_SID351	17933837	0	0	151
PN4_SID351	17933837	0	0	151
PN4_SID351	17933888	0	0	151
PN4_SID351	17933894	0	0	151
PN4_SID352	17933746	0	0	149
PN4_SID352	17933889	0	0	151
PN4_SID353	17925644	20	0	151
PN4_SID353	17933808	0	0	151
PN4_SID353	17933837	0	0	151
PN4_SID353	17933838	0	0	151
PN4_SID353	17933859	0	0	151
PN4_SID353	17933871	0	5	151
PN4_SID354	17933761	0	0	150
PN4_SID354	17933772	0	15	151
PN4_SID354	17933772	0	0	151
PN4_SID354	17933811	0	0	151
PN4_SID354	17933826	0	0	151
PN4_SID354	17933878	0	0	36
PN4_SID354	17933878	0	0	147
PN4_SID355	17933845	0	0	150
PN4_SID355	17933866	0	0	151
PN4_SID355	17933888	0	0	151
PN4_SID356	17933858	0	0	151
PN4_SID356	17933864	0	0	150
PN4_SID356	17933871	0	0	151
PN4_SID356	17933871	0	0	151
PN4_SID356	17933899	0	0	151
PN4_SID356	17933899	0	0	151
PN4_SID356	17933899	0	0	151
PN4_SID356	17933899	0	0	88
PN4_SID356	17933899	0	0	151
PN4_SID357	17933808	0	0	151
PN4_SID357	17933808	0	0	62
PN4_SID357	17933808	0	0	151
PN4_SID357	17933811	0	0	151
PN4_SID357	17933826	0	0	151
PN4_SID357	17933832	0	0	151
PN4_SID357	17933842	9	0	70
PN4_SID357	17933865	0	0	151
PN4_SID357	17933865	0	0	151
PN4_SID357	17933878	0	0	151
PN4_SID357	17933885	7	0	151
PN4_SID358	17933811	0	0	151
PN4_SID358	17933845	14	0	49
PN4_SID358	17933891	0	0	151
PN4_SID358	17933895	0	0	150
PN4_SID359	17925704	0	0	151
PN4_SID359	17933746	0	0	151
PN4_SID359	17933834	16	0	70
PN4_SID359	17933866	0	0	151
PN4_SID359	17933883	0	0	151
PN4_SID359	17933891	0	0	38
PN4_SID359	17933891	0	0	151
PN4_SID360	17925686	0	0	151
PN4_SID360	17933772	0	0	151
PN4_SID360	17933841	7	0	151
PN4_SID360	17933884	0	0	151
PN4_SID360	17933891	0	0	86
PN4_SID360	17933891	0	0	150
PN4_SID360	17933891	0	0	151
PN4_SID361	17933891	0	2	41
PN4_SID362	17933762	0	0	151
PN4_SID362	17933770	0	0	151
PN4_SID362	17933834	16	0	145
PN4_SID362	17933856	0	0	151
PN4_SID362	17933867	0	0	112
PN4_SID362	17933890	0	0	151
PN4_SID363	17925723	0	0	97
PN4_SID363	17933840	0	0	150
PN4_SID363	17933866	17	0	151
PN4_SID363	17933899	0	0	130
PN4_SID364	17933811	0	0	151
PN4_SID364	17933821	0	0	151
PN4_SID364	17933865	0	0	38
PN4_SID365	17924902	0	0	151
PN4_SID365	17933713	0	0	150
PN4_SID365	17933837	0	0	151
PN4_SID365	17933837	0	0	150
PN4_SID365	17933853	0	0	150
PN4_SID365	17933878	0	0	151
PN4_SID365	17933878	0	20	151
PN4_SID365	17933899	0	0	121
PN4_SID365	17933899	5	0	151
PN4_SID366	17933826	0	0	151
PN4_SID367	17933875	0	0	151
PN4_SID367	17933897	0	0	151
PN4_SID368	17925718	4	0	151
PN4_SID368	17925718	4	0	71
PN4_SID368	17933700	36	0	150
PN4_SID368	17933732	0	0	52
PN4_SID368	17933760	25	0	145
PN4_SID368	17933801	0	0	151
PN4_SID368	17933832	0	0	151
PN4_SID368	17933850	0	0	151
PN4_SID368	17933862	11	2	90
PN4_SID368	17933865	0	0	151
PN4_SID368	17933878	0	0	151
PN4_SID368	17933891	0	0	129
PN4_SID368	17933897	0	0	151
PN4_SID368	17933897	0	0	80
PN4_SID369	17933691	2	0	42
PN4_SID369	17933788	0	0	151
PN4_SID369	17933826	0	0	151
PN4_SID369	17933826	0	0	151
PN4_SID369	17933828	2	0	151
PN4_SID369	17933867	0	0	151
PN4_SID369	17933899	0	0	151
PN4_SID369	17933899	0	0	151
PN4_SID370	17933777	0	0	151
PN4_SID370	17933806	0	0	151
PN4_SID370	17933821	0	0	151
PN4_SID370	17933821	0	0	151
PN4_SID370	17933826	0	2	136
PN4_SID370	17933833	9	0	151
PN4_SID370	17933869	7	0	151
PN4_SID370	17933889	0	0	151
PN4_SID370	17933896	0	0	151
PN4_SID370	17933896	0	0	151
PN4_SID370	17933899	0	0	130
PN4_SID371	17925681	0	0	151
PN4_SID371	17925712	0	0	151
PN4_SID371	17933777	0	0	151
PN4_SID371	17933821	0	0	151
PN4_SID371	17933821	0	0	150
PN4_SID371	17933821	0	0	151
PN4_SID371	17933834	16	0	151
PN4_SID371	17933834	16	0	151
PN4_SID371	17933890	2	0	67
PN4_SID371	17933891	0	0	86
PN4_SID371	17933896	6	0	151
PN4_SID371	17933897	0	0	151
PN4_SID371	17933897	0	0	141
PN4_SID373	17925701	0	0	151
PN4_SID373	17933689	35	0	151
PN4_SID373	17933694	0	0	150
PN4_SID373	17933699	0	0	151
PN4_SID373	17933744	0	0	151
PN4_SID373	17933761	0	1	151
PN4_SID373	17933770	0	10	151
PN4_SID373	17933771	7	4	151
PN4_SID373	17933787	0	24	148
PN4_SID373	17933798	0	38	151
PN4_SID373	17933803	0	43	151
PN4_SID373	17933821	0	19	109
PN4_SID374	17933702	0	0	151
PN4_SID374	17933792	0	0	132
PN4_SID374	17933837	0	0	151
PN4_SID374	17933840	0	0	150
PN4_SID374	17933865	0	0	151
PN4_SID375	17925701	0	0	151
PN4_SID375	17933704	19	0	151
PN4_SID375	17933816	0	0	151
PN4_SID375	17933816	0	0	151
PN4_SID375	17933867	0	0	151
PN4_SID375	17933891	0	0	150
PN4_SID375	17933899	0	0	151
PN4_SID375	17933899	0	0	151
PN4_SID376	17925655	0	0	151
PN4_SID376	17933727	0	2	151
PN4_SID376	17933727	0	0	151
PN4_SID376	17933821	0	0	151
PN4_SID376	17933829	0	0	51
PN4_SID376	17933844	40	0	151
PN4_SID376	17933871	0	0	151
PN4_SID377	17933798	0	0	151
PN4_SID377	17933805	16	0	79
PN4_SID377	17933826	0	0	151
PN4_SID377	17933834	8	0	47
PN4_SID377	17933837	0	0	151
PN4_SID377	17933859	0	1	151
PN4_SID377	17933859	0	0	151
PN4_SID377	17933865	0	0	151
PN4_SID377	17933872	0	0	151
PN4_SID377	17933894	0	0	151
PN4_SID377	17933895	0	0	150
PN4_SID377	17933897	0	0	151
PN4_SID377	17933898	0	0	93
PN4_SID378	17933691	7	1	91
PN4_SID378	17933756	27	0	151
PN4_SID378	17933807	0	0	151
PN4_SID378	17933824	0	0	151
PN4_SID378	17933839	0	0	151
PN4_SID378	17933866	0	0	67
PN4_SID378	17933866	0	0	151
PN4_SID378	17933871	0	0	150
PN4_SID379	17933743	0	0	62
PN4_SID379	17933769	8	0	150
PN4_SID379	17933841	12	0	151
PN4_SID379	17933875	0	0	150
PN4_SID380	17925666	0	0	151
PN4_SID380	17933744	0	0	151
PN4_SID380	17933746	0	2	100
PN4_SID380	17933768	0	0	81
PN4_SID380	17933826	0	0	151
PN4_SID380	17933837	0	0	151
PN4_SID380	17933853	0	0	150
PN4_SID380	17933853	0	0	151
PN4_SID380	17933853	0	0	41
PN4_SID380	17933871	0	0	151
PN4_SID380	17933886	0	0	151
PN4_SID380	17933888	0	0	151
PN4_SID380	17933899	0	0	121
PN4_SID380	17933899	0	0	151
PN4_SID381	17933736	4	0	151
PN4_SID381	17933745	0	0	78
PN4_SID381	17933773	0	0	151
PN4_SID381	17933774	1	8	140
PN4_SID381	17933792	0	0	44
PN4_SID381	17933821	0	0	151
PN4_SID381	17933829	0	0	151
PN4_SID381	17933834	47	0	151
PN4_SID381	17933853	0	0	151
PN4_SID381	17933853	0	0	151
PN4_SID381	17933865	8	0	150
PN4_SID381	17933866	0	0	151
PN4_SID381	17933878	0	0	151
PN4_SID381	17933878	0	0	151
PN4_SID382	17933821	0	0	151
PN4_SID382	17933826	0	0	151
PN4_SID382	17933826	0	0	151
PN4_SID382	17933848	0	0	150
PN4_SID382	17933848	0	2	151
PN4_SID382	17933856	0	0	151
PN4_SID382	17933865	0	0	151
PN4_SID382	17933871	0	0	151
PN4_SID382	17933872	0	0	151
PN4_SID382	17933896	0	0	151
PN4_SID382	17933899	0	0	151
PN4_SID383	17933702	0	0	46
PN4_SID383	17933729	0	0	151
PN4_SID383	17933811	0	0	151
PN4_SID383	17933816	0	0	151
PN4_SID383	17933827	0	0	151
PN4_SID383	17933828	1	0	57
PN4_SID383	17933830	16	0	78
PN4_SID383	17933830	16	0	78
PN4_SID383	17933837	0	0	151
PN4_SID383	17933865	0	0	151
PN4_SID383	17933878	0	15	150
PN4_SID383	17933883	0	0	151
PN4_SID383	17933890	1	0	151
PN4_SID384	17925655	0	0	151
PN4_SID384	17933692	6	0	151
PN4_SID384	17933801	0	0	150
PN4_SID384	17933811	0	0	151
PN4_SID384	17933811	0	0	151
PN4_SID384	17933826	18	0	151
PN4_SID384	17933827	0	0	151
PN4_SID384	17933832	6	0	151
PN4_SID384	17933839	2	0	151
PN4_SID384	17933850	0	0	151
PN4_SID384	17933850	0	0	151
PN4_SID384	17933865	0	0	92
PN4_SID384	17933876	4	0	151
PN4_SID384	17933891	0	0	114
PN4_SID384	17933896	0	0	151
PN4_SID384	17933899	0	0	151
