pos	strand	class	group	depth
42032354	plus	ppl2	Teo	185
42032133	plus	ppl2	Teo	53
42032517	plus	ppl2	Teo	523
42032971	minus	nbr	B73	110
42032750	minus	nbr	B73	658
42032806	minus	unassigned	B73	51
42032840	minus	nbr	Teo	24
42032837	minus	unassigned	Teo	1
42032969	minus	nbr	Teo	12
42032748	minus	nbr	Teo	49
42032820	minus	unassigned	Teo	2
42032983	plus	unassigned	B73	11
42033276	plus	unassigned	B73	1
42032774	plus	unassigned	Teo	1106
42033067	plus	unassigned	Teo	8
42032813	plus	unassigned	B73	5294
42033106	plus	unassigned	B73	16
42032604	plus	unassigned	Teo	37
42033192	minus	nbr	B73	30
42032631	minus	unassigned	B73	22
42033359	minus	unassigned	B73	1
42032391	plus	ppl2	B73	61
42032170	plus	ppl2	B73	40
42033282	minus	nbr	Teo	4
42033061	minus	nbr	Teo	17
42033224	minus	nbr	Teo	7
42033003	minus	nbr	Teo	12
42031899	plus	unassigned	B73	2
42032644	plus	ppl2	Teo	471
42031981	plus	unassigned	B73	1
42032168	plus	ppl2	Teo	91
42031811	plus	unassigned	B73	2
42032389	plus	ppl2	Teo	221
42032104	plus	unassigned	B73	2
42032793	plus	unassigned	B73	4740
42033086	plus	unassigned	B73	14
42032584	plus	unassigned	Teo	37
42031892	minus	unassigned	B73	7
42032623	plus	unassigned	B73	9
42033396	plus	unassigned	Teo	4
42032933	plus	unassigned	Teo	14
42033228	minus	nbr	B73	30
42033226	plus	unassigned	Teo	5
42033007	minus	nbr	B73	135
42032629	minus	unassigned	B73	22
42032648	plus	ppl2	B73	90
42032875	minus	nbr	Teo	9
42032612	minus	unassigned	B73	22
42031690	plus	ppl2	Teo	6
42031853	plus	ppl2	Teo	9
42031632	plus	ppl2	Teo	3
42032643	minus	unassigned	Teo	13
42032913	minus	nbr	B73	85
42032879	minus	nbr	B73	72
42031855	plus	unassigned	B73	2
42032148	plus	unassigned	B73	4
42031694	plus	ppl2	B73	15
42031636	plus	ppl2	B73	11
42031857	plus	ppl2	B73	8
42032230	plus	unassigned	B73	1
42032104	minus	unassigned	Teo	3
42033351	minus	nbr	Teo	1
42033130	minus	nbr	Teo	15
42032977	plus	unassigned	Teo	12
42033165	minus	unassigned	B73	1
42033042	plus	unassigned	B73	8
42032540	plus	unassigned	Teo	40
42032807	plus	unassigned	Teo	1511
42033096	minus	nbr	Teo	14
42032550	plus	ppl2	Teo	626
42033352	plus	unassigned	Teo	4
42032624	minus	unassigned	Teo	15
42033355	minus	nbr	B73	8
42033134	minus	nbr	B73	95
42032112	plus	ppl2	B73	18
42032554	plus	ppl2	B73	149
42032333	plus	ppl2	B73	47
42033342	minus	unassigned	B73	1
42032781	minus	nbr	Teo	50
42032818	minus	unassigned	Teo	2
42032801	minus	unassigned	Teo	5
42032996	plus	unassigned	B73	5
42032787	plus	unassigned	Teo	1496
42032350	plus	unassigned	Teo	19
42032617	plus	unassigned	Teo	36
42033371	plus	unassigned	B73	1
42033162	plus	unassigned	Teo	6
42032785	minus	nbr	B73	647
42031696	minus	unassigned	B73	2
42032817	minus	nbr	Teo	23
42033323	minus	unassigned	B73	1
42031791	plus	unassigned	B73	2
42032797	minus	unassigned	B73	56
42032780	minus	unassigned	B73	97
42032394	plus	unassigned	Teo	16
42031873	minus	unassigned	B73	4
42033261	minus	nbr	B73	22
42033040	minus	nbr	B73	107
42032952	plus	unassigned	B73	35
42033245	plus	unassigned	B73	4
42032743	plus	unassigned	Teo	574
42033036	plus	unassigned	Teo	6
42033259	minus	nbr	Teo	4
42033038	minus	nbr	Teo	18
42033304	minus	unassigned	B73	1
42032679	plus	ppl2	Teo	48
42031700	minus	unassigned	Teo	3
42032778	minus	unassigned	B73	98
42031868	plus	unassigned	B73	2
42032761	minus	unassigned	B73	97
42031890	plus	ppl2	B73	12
42031950	plus	unassigned	B73	1
42031854	minus	unassigned	B73	5
42032792	minus	unassigned	Teo	5
42032243	plus	unassigned	B73	1
42032944	minus	nbr	Teo	10
42032723	minus	nbr	Teo	44
42031885	minus	unassigned	Teo	6
42033055	plus	unassigned	B73	13
42032553	plus	unassigned	Teo	39
42033365	plus	unassigned	Teo	4
42033146	minus	unassigned	B73	1
42031667	plus	ppl2	Teo	4
42031888	plus	ppl2	Teo	16
42032826	plus	unassigned	B73	5685
42033119	plus	unassigned	B73	12
42032955	minus	unassigned	B73	1
42032605	minus	unassigned	Teo	18
42033201	plus	unassigned	B73	8
42032948	minus	nbr	B73	110
42032727	minus	nbr	B73	617
42032390	minus	unassigned	B73	21
42031994	plus	unassigned	B73	2
42033386	minus	nbr	Teo	1
42033165	minus	nbr	Teo	11
42031824	plus	unassigned	B73	2
42032117	plus	unassigned	B73	4
42033099	plus	unassigned	B73	14
42032597	plus	unassigned	Teo	37
42032143	plus	ppl2	Teo	60
42032585	plus	ppl2	Teo	600
42032364	plus	ppl2	Teo	200
42032636	plus	unassigned	B73	9
42032160	plus	unassigned	Teo	13
42033181	plus	unassigned	B73	9
42032936	minus	unassigned	B73	1
42032946	plus	unassigned	Teo	12
42033239	plus	unassigned	Teo	4
42033011	plus	unassigned	B73	5
42033203	minus	nbr	B73	30
42032584	minus	unassigned	B73	29
42033321	plus	unassigned	Teo	1
42033169	minus	nbr	B73	50
42032623	plus	ppl2	B73	111
42032402	plus	ppl2	B73	68
42031677	minus	unassigned	B73	2
42032850	minus	nbr	Teo	18
42031660	minus	unassigned	B73	2
42032368	plus	ppl2	B73	59
42032147	plus	ppl2	B73	24
42032589	plus	ppl2	B73	129
42031691	minus	unassigned	Teo	3
42031794	plus	ppl2	Teo	6
42031634	plus	unassigned	B73	4
42032854	minus	nbr	B73	197
42032411	minus	unassigned	Teo	1
42032756	plus	unassigned	Teo	884
42033049	plus	unassigned	Teo	7
42031832	plus	ppl2	B73	9
42031798	plus	ppl2	B73	14
42032565	minus	unassigned	B73	33
42032762	plus	unassigned	B73	2208
42033131	plus	unassigned	Teo	9
42031658	minus	unassigned	B73	2
42032596	minus	unassigned	Teo	18
42031641	minus	unassigned	B73	2
42033292	minus	nbr	Teo	4
42033071	minus	nbr	Teo	17
42032902	plus	unassigned	Teo	123
42031689	minus	unassigned	Teo	3
42031672	minus	unassigned	Teo	3
42032759	minus	unassigned	B73	97
42032409	minus	unassigned	Teo	18
42031678	plus	unassigned	B73	2
42033330	minus	nbr	B73	11
42032742	minus	unassigned	B73	105
42033296	minus	nbr	B73	14
42033075	minus	nbr	B73	112
42031760	plus	unassigned	B73	1
42031835	minus	unassigned	B73	6
42032773	minus	unassigned	Teo	8
42032658	plus	ppl2	B73	27
42032572	plus	unassigned	B73	10
42031866	minus	unassigned	Teo	2
42032839	plus	unassigned	B73	6025
42032363	plus	unassigned	Teo	20
42032402	plus	unassigned	B73	3
42033328	minus	nbr	Teo	2
42033107	minus	nbr	Teo	15
42033384	plus	unassigned	B73	1
42032882	plus	unassigned	Teo	507
42033175	plus	unassigned	Teo	5
42032921	plus	unassigned	B73	113
42033214	plus	unassigned	B73	7
42032712	plus	unassigned	Teo	375
42032527	plus	ppl2	Teo	606
42033005	plus	unassigned	Teo	7
42032981	minus	nbr	B73	111
42032760	minus	nbr	B73	650
42033295	minus	unassigned	B73	1
42032723	minus	unassigned	B73	111
42031816	minus	unassigned	B73	5
42032388	minus	unassigned	B73	21
42032979	minus	nbr	Teo	12
42032758	minus	nbr	Teo	48
42032754	minus	unassigned	Teo	8
42032371	minus	unassigned	B73	22
42032382	plus	unassigned	B73	4
42031847	minus	unassigned	Teo	2
42032173	plus	unassigned	Teo	14
42031830	minus	unassigned	Teo	2
42032965	plus	unassigned	B73	12
42033258	plus	unassigned	B73	4
42033340	plus	unassigned	B73	1
42033276	minus	unassigned	B73	1
42032564	plus	ppl2	B73	136
42033234	minus	nbr	Teo	7
42033013	minus	nbr	Teo	10
42032369	minus	unassigned	B73	22
42032352	minus	unassigned	B73	22
42032654	plus	ppl2	Teo	92
42032399	plus	ppl2	Teo	232
42032383	minus	unassigned	Teo	11
42031963	plus	unassigned	B73	1
42032256	plus	unassigned	B73	1
42032775	plus	unassigned	B73	2832
42033068	plus	unassigned	B73	13
42032566	plus	unassigned	Teo	37
42033238	minus	nbr	B73	30
42033017	minus	nbr	B73	114
42032605	plus	unassigned	B73	9
42033378	plus	unassigned	Teo	4
42033150	plus	unassigned	B73	16
42032546	minus	unassigned	B73	33
42032885	minus	nbr	Teo	6
42032915	plus	unassigned	Teo	50
42033208	plus	unassigned	Teo	5
42031639	minus	unassigned	B73	2
42031642	plus	ppl2	Teo	3
42032577	minus	unassigned	Teo	21
42031863	plus	ppl2	Teo	14
42032560	minus	unassigned	Teo	21
42031653	minus	unassigned	Teo	3
42032923	minus	nbr	B73	87
42032889	minus	nbr	B73	74
42031901	plus	ppl2	B73	15
42031773	plus	unassigned	B73	1
42031790	minus	unassigned	B73	5
42031867	plus	ppl2	B73	11
42031646	plus	ppl2	B73	11
42031809	plus	ppl2	B73	11
42032376	plus	unassigned	Teo	20
42031837	plus	unassigned	B73	2
42033361	minus	nbr	Teo	1
42033140	minus	nbr	Teo	15
42032527	minus	unassigned	B73	32
42033303	minus	nbr	Teo	3
42032649	plus	unassigned	B73	9
42032510	minus	unassigned	B73	1
42032212	plus	unassigned	B73	1
42032560	plus	ppl2	Teo	625
42033194	plus	unassigned	B73	8
42032558	minus	unassigned	Teo	21
42032959	plus	unassigned	Teo	8
42032731	plus	unassigned	B73	865
42032891	minus	unassigned	B73	1
42032175	minus	unassigned	B73	12
42033024	plus	unassigned	B73	5
42032541	minus	unassigned	Teo	23
42032522	plus	unassigned	Teo	42
42031634	minus	unassigned	Teo	1
42033334	plus	unassigned	Teo	1
42033365	minus	nbr	B73	3
42033144	minus	nbr	B73	84
42033307	minus	nbr	B73	13
42032704	minus	unassigned	B73	89
42032343	plus	ppl2	B73	51
42032122	plus	ppl2	B73	19
42032791	minus	nbr	Teo	33
42032735	minus	unassigned	Teo	8
42031647	plus	unassigned	B73	3
42032192	plus	unassigned	B73	1
42031828	minus	unassigned	Teo	2
42031811	minus	unassigned	Teo	2
42032889	minus	unassigned	B73	1
42032978	plus	unassigned	B73	11
42032769	plus	unassigned	Teo	1010
42032541	plus	unassigned	B73	11
42032872	minus	unassigned	B73	1
42032156	minus	unassigned	B73	13
42032808	plus	unassigned	B73	5286
42032332	plus	unassigned	Teo	19
42033353	plus	unassigned	B73	1
42032795	minus	nbr	B73	447
42032851	plus	unassigned	Teo	1395
42033144	plus	unassigned	Teo	10
42032958	minus	nbr	B73	112
42032737	minus	nbr	B73	646
42032170	minus	unassigned	Teo	11
42032827	minus	nbr	Teo	25
42033257	minus	unassigned	B73	1
42031805	plus	ppl2	Teo	6
42032716	minus	unassigned	Teo	8
42032333	minus	unassigned	B73	18
42032595	plus	ppl2	Teo	593
42031809	minus	unassigned	Teo	2
42032364	minus	unassigned	Teo	10
42032142	plus	unassigned	Teo	11
42033271	minus	nbr	B73	21
42033050	minus	nbr	B73	101
42033213	minus	nbr	B73	33
42032585	plus	unassigned	B73	9
42033179	minus	nbr	B73	40
42032633	plus	ppl2	B73	107
42033397	plus	unassigned	B73	1
42032895	plus	unassigned	Teo	197
42033188	plus	unassigned	Teo	5
42032934	plus	unassigned	B73	50
42033227	plus	unassigned	B73	4
42032725	plus	unassigned	Teo	508
42032599	plus	ppl2	B73	127
42032378	plus	ppl2	B73	59
42032157	plus	ppl2	B73	27
42033018	plus	unassigned	Teo	7
42033270	plus	unassigned	Teo	1
42033269	minus	nbr	Teo	4
42033048	minus	nbr	Teo	19
42033100	plus	unassigned	Teo	10
42032314	minus	unassigned	B73	13
42032695	minus	unassigned	B73	5
42032345	minus	unassigned	Teo	13
42032864	minus	nbr	B73	100
42031788	minus	unassigned	B73	2
42031842	plus	ppl2	B73	8
42031771	minus	unassigned	B73	1
42032954	minus	nbr	Teo	13
42032733	minus	nbr	Teo	49
42032395	plus	unassigned	B73	3
42031932	plus	unassigned	B73	1
42032225	plus	unassigned	B73	1
42032744	plus	unassigned	B73	1151
42033037	plus	unassigned	B73	6
42031898	plus	ppl2	Teo	27
42032535	plus	unassigned	Teo	41
42031677	plus	ppl2	Teo	5
42033080	plus	unassigned	Teo	7
42032539	minus	unassigned	Teo	23
42033347	plus	unassigned	Teo	4
42032522	minus	unassigned	Teo	23
42032676	minus	unassigned	B73	2
42033340	minus	nbr	B73	9
42031769	minus	unassigned	B73	1
42033085	minus	nbr	B73	109
42031752	minus	unassigned	B73	1
42033396	minus	nbr	Teo	1
42033175	minus	nbr	Teo	8
42033338	minus	nbr	Teo	1
42033117	minus	nbr	Teo	15
42032374	plus	ppl2	Teo	211
42032153	plus	ppl2	Teo	70
42031976	plus	unassigned	B73	1
42032316	plus	ppl2	Teo	101
42032537	plus	ppl2	Teo	617
42031806	plus	unassigned	B73	2
42032788	plus	unassigned	B73	4508
42032579	plus	unassigned	Teo	37
42032137	minus	unassigned	B73	9
42032351	plus	unassigned	B73	4
42032853	minus	unassigned	B73	3
42032618	plus	unassigned	B73	9
42032991	minus	nbr	B73	115
42032770	minus	nbr	B73	655
42032409	plus	unassigned	Teo	15
42032120	minus	unassigned	B73	7
42032870	plus	unassigned	B73	4273
42033163	plus	unassigned	B73	10
42032168	minus	unassigned	Teo	11
42032928	plus	unassigned	Teo	13
42032700	plus	unassigned	B73	27
42032151	minus	unassigned	Teo	12
42032860	minus	nbr	Teo	17
42032802	minus	nbr	Teo	32
42033303	plus	unassigned	Teo	1
42032989	minus	nbr	Teo	13
42032768	minus	nbr	Teo	50
42031786	plus	unassigned	B73	1
42032806	minus	nbr	B73	429
42032598	plus	unassigned	B73	9
42032118	minus	unassigned	B73	7
42032389	plus	unassigned	Teo	18
42032161	plus	unassigned	B73	4
42032834	minus	unassigned	B73	10
42032149	minus	unassigned	Teo	12
42032738	plus	unassigned	Teo	549
42032510	plus	unassigned	B73	10
42031910	minus	unassigned	B73	7
42032132	minus	unassigned	Teo	12
42032990	plus	unassigned	Teo	6
42032820	plus	unassigned	Teo	1505
42033113	plus	unassigned	Teo	9
42033081	minus	nbr	Teo	18
42033244	minus	nbr	Teo	7
42033023	minus	nbr	Teo	14
42032664	plus	ppl2	Teo	89
42032326	minus	unassigned	Teo	13
42033248	minus	nbr	B73	26
42033027	minus	nbr	B73	118
42032668	plus	ppl2	B73	15
42032895	minus	nbr	Teo	7
42031873	plus	ppl2	Teo	18
42031652	plus	ppl2	Teo	3
42032554	plus	unassigned	B73	11
42032345	plus	unassigned	Teo	19
42033366	plus	unassigned	B73	1
42032864	plus	unassigned	Teo	1210
42033157	plus	unassigned	Teo	7
42032903	plus	unassigned	B73	382
42032933	minus	nbr	B73	101
42032712	minus	nbr	B73	232
42032899	minus	nbr	B73	73
42031911	plus	ppl2	B73	16
42032657	minus	unassigned	B73	3
42032640	minus	unassigned	B73	21
42031877	plus	ppl2	B73	13
42031656	plus	ppl2	B73	11
42033371	minus	nbr	Teo	1
42033150	minus	nbr	Teo	14
42031989	plus	unassigned	B73	2
42031909	plus	ppl2	Teo	29
42031819	plus	unassigned	B73	2
42032570	plus	ppl2	Teo	627
42032364	plus	unassigned	B73	4
42031901	plus	unassigned	B73	2
42032155	plus	unassigned	Teo	12
42033176	plus	unassigned	B73	10
42032947	plus	unassigned	B73	41
42033375	minus	nbr	B73	2
42033154	minus	nbr	B73	64
42032638	minus	unassigned	B73	21
42032353	plus	ppl2	B73	59
42032132	plus	ppl2	B73	22
42032574	plus	ppl2	B73	141
42032621	minus	unassigned	B73	22
42032606	plus	ppl2	Teo	548
42031945	plus	unassigned	B73	1
42032815	minus	unassigned	B73	47
42032238	plus	unassigned	B73	1
42031908	minus	unassigned	B73	7
42032846	minus	unassigned	Teo	1
42032757	plus	unassigned	B73	2001
42032548	plus	unassigned	Teo	40
42032320	plus	unassigned	B73	4
42032837	minus	nbr	Teo	24
42032111	plus	unassigned	Teo	4
42032113	minus	unassigned	Teo	10
42033093	plus	unassigned	Teo	8
42033132	plus	unassigned	B73	12
42032630	plus	unassigned	Teo	32
42031815	plus	ppl2	Teo	7
42033281	minus	nbr	B73	18
42033060	minus	nbr	B73	93
42031819	plus	ppl2	B73	9
42031755	plus	unassigned	B73	1
42033351	minus	unassigned	B73	1
42032827	minus	unassigned	Teo	2
42032567	plus	unassigned	B73	10
42033313	minus	nbr	Teo	3
42032130	plus	unassigned	B73	5
42032358	plus	unassigned	Teo	19
42032810	minus	unassigned	Teo	3
42033279	minus	nbr	Teo	4
42033058	minus	nbr	Teo	19
42032877	plus	unassigned	Teo	598
42032512	plus	ppl2	Teo	247
42031903	minus	unassigned	Teo	7
42032883	plus	unassigned	B73	2295
42033252	plus	unassigned	Teo	1
42032713	plus	unassigned	B73	526
42033006	plus	unassigned	B73	5
42033316	plus	unassigned	Teo	1
42033317	minus	nbr	B73	11
42032516	plus	ppl2	B73	110
42032964	minus	nbr	Teo	12
42032743	minus	nbr	Teo	49
42033349	minus	unassigned	B73	1
42033332	minus	unassigned	B73	1
42031500	plus	ppl2	Teo	4
42032808	minus	unassigned	Teo	3
42031799	plus	unassigned	B73	2
42031687	plus	ppl2	Teo	6
42031629	plus	unassigned	B73	4
42031881	plus	unassigned	B73	2
42032174	plus	unassigned	B73	4
42031501	minus	unassigned	B73	2
42032004	plus	unassigned	B73	2
42031899	minus	unassigned	B73	7
42032693	plus	unassigned	B73	1
42031882	minus	unassigned	B73	5
42032968	minus	nbr	B73	108
42032747	minus	nbr	B73	657
42032523	plus	unassigned	B73	12
42032314	plus	unassigned	Teo	18
42033296	plus	unassigned	Teo	1
42033335	plus	unassigned	B73	1
42032833	plus	unassigned	Teo	1388
42033126	plus	unassigned	Teo	9
42032619	minus	unassigned	B73	22
42032602	minus	unassigned	B73	26
42033185	minus	nbr	Teo	7
42032633	minus	unassigned	Teo	15
42032384	plus	ppl2	Teo	222
42032163	plus	ppl2	Teo	78
42031691	plus	unassigned	B73	2
42032787	minus	unassigned	B73	96
42032770	minus	unassigned	B73	98
42033223	minus	nbr	B73	31
42033002	minus	nbr	B73	128
42031863	minus	unassigned	B73	5
42032124	plus	unassigned	Teo	4
42033189	minus	nbr	B73	34
42032643	plus	ppl2	B73	104
42032870	minus	nbr	Teo	10
42031894	minus	unassigned	Teo	7
42032167	plus	ppl2	B73	33
42032388	plus	ppl2	B73	60
42032109	plus	ppl2	B73	18
42033379	plus	unassigned	B73	1
42033155	minus	unassigned	B73	1
42032916	plus	unassigned	B73	198
42033209	plus	unassigned	B73	8
42032707	plus	unassigned	Teo	189
42032964	minus	unassigned	B73	1
42032614	minus	unassigned	Teo	16
42032874	minus	nbr	B73	74
42032816	minus	nbr	B73	387
42031852	plus	ppl2	B73	8
42031631	plus	ppl2	B73	11
42032906	minus	nbr	Teo	7
42032377	plus	unassigned	B73	4
42033091	minus	nbr	Teo	15
42032168	plus	unassigned	Teo	14
42031629	plus	ppl2	Teo	3
42032207	plus	unassigned	B73	1
42032896	plus	unassigned	B73	830
42033189	plus	unassigned	B73	9
42032726	plus	unassigned	B73	805
42033019	plus	unassigned	B73	6
42032517	plus	unassigned	Teo	42
42033271	plus	unassigned	B73	4
42032945	minus	unassigned	B73	1
42033062	plus	unassigned	Teo	8
42033329	plus	unassigned	Teo	1
42033101	plus	unassigned	B73	14
42033350	minus	nbr	B73	9
42032593	minus	unassigned	B73	30
42033095	minus	nbr	B73	101
42031686	minus	unassigned	B73	2
42033258	minus	nbr	B73	24
42032678	plus	ppl2	B73	1
42033348	minus	nbr	Teo	1
42033313	minus	unassigned	B73	1
42033127	minus	nbr	Teo	16
42031894	plus	unassigned	B73	2
42032187	plus	unassigned	B73	1
42032105	plus	ppl2	Teo	30
42032406	minus	unassigned	B73	34
42032547	plus	ppl2	Teo	617
42032326	plus	ppl2	Teo	113
42032017	plus	unassigned	B73	1
42031958	plus	unassigned	B73	1
42032327	plus	unassigned	Teo	18
42032780	minus	nbr	B73	647
42032943	minus	nbr	B73	109
42032722	minus	nbr	B73	602
42032333	plus	unassigned	B73	4
42031700	plus	ppl2	B73	15
42032574	minus	unassigned	B73	32
42032852	plus	unassigned	B73	6201
42033145	plus	unassigned	B73	16
42032812	minus	nbr	Teo	35
42032643	plus	unassigned	Teo	30
42031887	plus	ppl2	B73	12
42031667	minus	unassigned	B73	2
42032999	minus	nbr	Teo	14
42032778	minus	nbr	Teo	50
42031698	minus	unassigned	Teo	3
42032768	minus	unassigned	B73	98
42031768	plus	unassigned	B73	1
42032751	minus	unassigned	B73	104
42032401	minus	unassigned	Teo	12
42032799	minus	unassigned	Teo	5
42031850	plus	unassigned	B73	3
42031844	minus	unassigned	B73	5
42033385	minus	nbr	B73	2
42033164	minus	nbr	B73	56
42032782	minus	unassigned	Teo	8
42032143	plus	unassigned	B73	5
42031875	minus	unassigned	Teo	2
42032142	plus	ppl2	B73	23
42032584	plus	ppl2	B73	136
42032363	plus	ppl2	B73	58
42032929	plus	unassigned	B73	70
42033254	minus	nbr	Teo	7
42033033	minus	nbr	Teo	17
42032972	plus	unassigned	Teo	12
42033265	plus	unassigned	Teo	1
42032802	plus	unassigned	Teo	1499
42032674	plus	ppl2	Teo	67
42032616	plus	ppl2	Teo	535
42032749	minus	unassigned	B73	104
42033037	minus	nbr	B73	111
42032732	minus	unassigned	B73	109
42032397	minus	unassigned	B73	25
42031825	minus	unassigned	B73	6
42032763	minus	unassigned	Teo	8
42032847	minus	nbr	Teo	21
42032380	minus	unassigned	B73	20
42031856	minus	unassigned	Teo	2
42031883	plus	ppl2	Teo	16
42031662	plus	ppl2	Teo	4
42031825	plus	ppl2	Teo	7
42032536	plus	unassigned	B73	11
42033081	plus	unassigned	B73	13
42033348	plus	unassigned	B73	1
42032846	plus	unassigned	Teo	1389
42033139	plus	unassigned	Teo	10
42033391	plus	unassigned	Teo	4
42033291	minus	nbr	B73	18
42033221	plus	unassigned	Teo	5
42031666	plus	ppl2	B73	13
42031829	plus	ppl2	B73	8
42033285	minus	unassigned	B73	1
42031650	minus	unassigned	B73	1
42033381	minus	nbr	Teo	1
42033160	minus	nbr	Teo	13
42032378	minus	unassigned	B73	20
42033323	minus	nbr	Teo	3
42033102	minus	nbr	Teo	14
42031681	minus	unassigned	Teo	3
42032580	plus	ppl2	Teo	629
42033289	minus	nbr	Teo	4
42033068	minus	nbr	Teo	16
42032522	plus	ppl2	Teo	545
42032346	plus	unassigned	B73	4
42032137	plus	unassigned	Teo	11
42032865	plus	unassigned	B73	5323
42033158	plus	unassigned	B73	11
42032656	plus	unassigned	Teo	1
42033327	minus	nbr	B73	11
42033106	minus	nbr	B73	101
42033240	plus	unassigned	B73	4
42032555	minus	unassigned	B73	33
42033031	plus	unassigned	Teo	6
42032526	plus	ppl2	B73	133
42032974	minus	nbr	Teo	12
42032753	minus	nbr	Teo	48
42031648	minus	unassigned	B73	1
42032586	minus	unassigned	Teo	18
42031631	minus	unassigned	B73	2
42031679	minus	unassigned	Teo	3
42031662	minus	unassigned	Teo	3
42032978	minus	nbr	B73	112
42032757	minus	nbr	B73	646
42031793	plus	ppl2	B73	15
42032536	minus	unassigned	B73	30
42032739	plus	unassigned	B73	933
42032991	plus	unassigned	B73	5
42031629	minus	unassigned	B73	2
42033195	minus	nbr	Teo	6
42032782	plus	unassigned	Teo	1444
42032567	minus	unassigned	Teo	21
42033075	plus	unassigned	Teo	7
42032821	plus	unassigned	B73	5556
42033114	plus	unassigned	B73	14
42032612	plus	unassigned	Teo	37
42032550	minus	unassigned	Teo	23
42032173	plus	ppl2	Teo	103
42032394	plus	ppl2	Teo	223
42031643	minus	unassigned	Teo	1
42033070	minus	nbr	B73	109
42033233	minus	nbr	B73	30
42033012	minus	nbr	B73	124
42032713	minus	unassigned	B73	114
42033199	minus	nbr	B73	30
42032653	plus	ppl2	B73	28
42032880	minus	nbr	Teo	6
42031806	minus	unassigned	B73	6
42032744	minus	unassigned	Teo	8
42032398	plus	ppl2	B73	61
42032361	minus	unassigned	B73	25
42031837	minus	unassigned	Teo	2
42032549	plus	unassigned	B73	11
42031820	minus	unassigned	Teo	2
42032392	minus	unassigned	Teo	10
